"total_sleep_time","transportation_method","prior_knowl","teacher_performance","predicted"
19,"pub_transport",35,"5",5
19,"pub_transport",40,"5",5
19,"pub_transport",45,"5",5
19,"pub_transport",50,"5",5
19,"pub_transport",55,"5",5
19,"pub_transport",60,"5",5
19,"pub_transport",65,"5",5
19,"pub_transport",70,"5",5
19,"pub_transport",75,"5",5
19,"pub_transport",80,"5",5
19,"pub_transport",85,"5",5
19,"pub_transport",90,"5",5
19,"pub_transport",95,"5",5
19,"pub_transport",100,"5",5
20,"pub_transport",0,"5",5
20,"pub_transport",5,"5",5
20,"pub_transport",10,"5",5
20,"pub_transport",15,"5",5
20,"pub_transport",20,"5",5
20,"pub_transport",25,"5",5
20,"pub_transport",30,"5",5
20,"pub_transport",35,"5",5
20,"pub_transport",40,"5",5
20,"pub_transport",45,"5",5
20,"pub_transport",50,"5",5
20,"pub_transport",55,"5",5
20,"pub_transport",60,"5",5
20,"pub_transport",65,"5",5
20,"pub_transport",70,"5",5
20,"pub_transport",75,"5",5
20,"pub_transport",80,"5",5
20,"pub_transport",85,"5",5
20,"pub_transport",90,"5",5
20,"pub_transport",95,"5",5
20,"pub_transport",100,"5",5
21,"pub_transport",0,"5",5
21,"pub_transport",5,"5",5
21,"pub_transport",10,"5",5
21,"pub_transport",15,"5",5
21,"pub_transport",20,"5",5
21,"pub_transport",25,"5",5
21,"pub_transport",30,"5",5
21,"pub_transport",35,"5",5
21,"pub_transport",40,"5",5
21,"pub_transport",45,"5",5
21,"pub_transport",50,"5",5
21,"pub_transport",55,"5",5
21,"pub_transport",60,"5",5
21,"pub_transport",65,"5",5
21,"pub_transport",70,"5",5
21,"pub_transport",75,"5",5
21,"pub_transport",80,"5",5
21,"pub_transport",85,"5",5
21,"pub_transport",90,"5",5
21,"pub_transport",95,"5",5
21,"pub_transport",100,"5",5
22,"pub_transport",0,"5",5
22,"pub_transport",5,"5",5
22,"pub_transport",10,"5",5
22,"pub_transport",15,"5",5
22,"pub_transport",20,"5",5
22,"pub_transport",25,"5",5
22,"pub_transport",30,"5",5
22,"pub_transport",35,"5",5
22,"pub_transport",40,"5",5
22,"pub_transport",45,"5",5
22,"pub_transport",50,"5",5
22,"pub_transport",55,"5",5
22,"pub_transport",60,"5",5
22,"pub_transport",65,"5",5
22,"pub_transport",70,"5",5
22,"pub_transport",75,"5",5
22,"pub_transport",80,"5",5
22,"pub_transport",85,"5",5
22,"pub_transport",90,"5",5
22,"pub_transport",95,"5",5
22,"pub_transport",100,"5",5
23,"pub_transport",0,"5",5
23,"pub_transport",5,"5",5
23,"pub_transport",10,"5",5
23,"pub_transport",15,"5",5
23,"pub_transport",20,"5",5
23,"pub_transport",25,"5",5
23,"pub_transport",30,"5",5
23,"pub_transport",35,"5",5
23,"pub_transport",40,"5",5
23,"pub_transport",45,"5",5
23,"pub_transport",50,"5",5
23,"pub_transport",55,"5",5
23,"pub_transport",60,"5",5
23,"pub_transport",65,"5",5
23,"pub_transport",70,"5",5
23,"pub_transport",75,"5",5
23,"pub_transport",80,"5",5
23,"pub_transport",85,"5",5
23,"pub_transport",90,"5",5
23,"pub_transport",95,"5",5
23,"pub_transport",100,"5",5
24,"pub_transport",0,"5",5
24,"pub_transport",5,"5",5
24,"pub_transport",10,"5",5
24,"pub_transport",15,"5",5
24,"pub_transport",20,"5",5
24,"pub_transport",25,"5",5
24,"pub_transport",30,"5",5
24,"pub_transport",35,"5",5
24,"pub_transport",40,"5",5
24,"pub_transport",45,"5",5
24,"pub_transport",50,"5",5
24,"pub_transport",55,"5",5
24,"pub_transport",60,"5",5
24,"pub_transport",65,"5",5
24,"pub_transport",70,"5",5
24,"pub_transport",75,"5",5
24,"pub_transport",80,"5",5
24,"pub_transport",85,"5",5
24,"pub_transport",90,"5",5
24,"pub_transport",95,"5",5
24,"pub_transport",100,"5",5
0,"Walking",0,"1",1
0,"Walking",5,"1",1
0,"Walking",10,"1",1
0,"Walking",15,"1",1
0,"Walking",20,"1",1
0,"Walking",25,"1",1
0,"Walking",30,"1",1
0,"Walking",35,"1",1
0,"Walking",40,"1",1
0,"Walking",45,"1",1
0,"Walking",50,"1",1
0,"Walking",55,"1",1
0,"Walking",60,"1",1
0,"Walking",65,"1",1
0,"Walking",70,"1",1
0,"Walking",75,"1",1
0,"Walking",80,"1",1
0,"Walking",85,"1",1
0,"Walking",90,"1",1
0,"Walking",95,"1",1
0,"Walking",100,"1",1
1,"Walking",0,"1",1
1,"Walking",5,"1",1
1,"Walking",10,"1",1
1,"Walking",15,"1",1
1,"Walking",20,"1",1
1,"Walking",25,"1",1
1,"Walking",30,"1",1
1,"Walking",35,"1",1
1,"Walking",40,"1",1
1,"Walking",45,"1",1
1,"Walking",50,"1",1
1,"Walking",55,"1",1
1,"Walking",60,"1",1
1,"Walking",65,"1",1
1,"Walking",70,"1",1
1,"Walking",75,"1",1
1,"Walking",80,"1",1
1,"Walking",85,"1",1
1,"Walking",90,"1",1
1,"Walking",95,"1",1
1,"Walking",100,"1",1
2,"Walking",0,"1",1
2,"Walking",5,"1",1
2,"Walking",10,"1",1
2,"Walking",15,"1",1
2,"Walking",20,"1",1
2,"Walking",25,"1",1
2,"Walking",30,"1",1
2,"Walking",35,"1",1
2,"Walking",40,"1",1
2,"Walking",45,"1",1
2,"Walking",50,"1",1
2,"Walking",55,"1",1
2,"Walking",60,"1",1
2,"Walking",65,"1",1
2,"Walking",70,"1",1
2,"Walking",75,"1",1
2,"Walking",80,"1",1
2,"Walking",85,"1",1
2,"Walking",90,"1",1
2,"Walking",95,"1",1
2,"Walking",100,"1",1
3,"Walking",0,"1",1
3,"Walking",5,"1",1
3,"Walking",10,"1",1
3,"Walking",15,"1",1
3,"Walking",20,"1",1
3,"Walking",25,"1",1
3,"Walking",30,"1",1
3,"Walking",35,"1",1
3,"Walking",40,"1",1
3,"Walking",45,"1",1
3,"Walking",50,"1",1
3,"Walking",55,"1",1
3,"Walking",60,"1",1
3,"Walking",65,"1",1
3,"Walking",70,"1",1
3,"Walking",75,"1",1
3,"Walking",80,"1",1
3,"Walking",85,"1",1
3,"Walking",90,"1",1
3,"Walking",95,"1",1
3,"Walking",100,"1",1
4,"Walking",0,"1",1
4,"Walking",5,"1",1
4,"Walking",10,"1",1
4,"Walking",15,"1",1
4,"Walking",20,"1",1
4,"Walking",25,"1",1
4,"Walking",30,"1",1
4,"Walking",35,"1",1
4,"Walking",40,"1",1
4,"Walking",45,"1",1
4,"Walking",50,"1",1
4,"Walking",55,"1",1
4,"Walking",60,"1",1
4,"Walking",65,"1",1
4,"Walking",70,"1",1
4,"Walking",75,"1",1
4,"Walking",80,"1",1
4,"Walking",85,"1",1
4,"Walking",90,"1",1
4,"Walking",95,"1",1
4,"Walking",100,"1",1
5,"Walking",0,"1",1
5,"Walking",5,"1",1
5,"Walking",10,"1",1
5,"Walking",15,"1",1
5,"Walking",20,"1",1
5,"Walking",25,"1",1
5,"Walking",30,"1",1
5,"Walking",35,"1",1
5,"Walking",40,"1",1
5,"Walking",45,"1",1
5,"Walking",50,"1",1
5,"Walking",55,"1",1
5,"Walking",60,"1",1
5,"Walking",65,"1",1
5,"Walking",70,"1",1
5,"Walking",75,"1",1
5,"Walking",80,"1",1
5,"Walking",85,"1",1
5,"Walking",90,"1",1
5,"Walking",95,"1",1
5,"Walking",100,"1",1
6,"Walking",0,"1",1
6,"Walking",5,"1",1
6,"Walking",10,"1",1
6,"Walking",15,"1",1
6,"Walking",20,"1",1
6,"Walking",25,"1",1
6,"Walking",30,"1",1
6,"Walking",35,"1",1
6,"Walking",40,"1",1
6,"Walking",45,"1",1
6,"Walking",50,"1",1
6,"Walking",55,"1",1
6,"Walking",60,"1",1
6,"Walking",65,"1",1
6,"Walking",70,"1",1
6,"Walking",75,"1",1
6,"Walking",80,"1",1
6,"Walking",85,"1",1
6,"Walking",90,"1",1
6,"Walking",95,"1",1
6,"Walking",100,"1",1
7,"Walking",0,"1",1
7,"Walking",5,"1",1
7,"Walking",10,"1",1
7,"Walking",15,"1",1
7,"Walking",20,"1",1
7,"Walking",25,"1",1
7,"Walking",30,"1",1
7,"Walking",35,"1",1
7,"Walking",40,"1",1
7,"Walking",45,"1",1
7,"Walking",50,"1",1
7,"Walking",55,"1",1
7,"Walking",60,"1",1
7,"Walking",65,"1",1
7,"Walking",70,"1",1
7,"Walking",75,"1",1
7,"Walking",80,"1",1
7,"Walking",85,"1",1
7,"Walking",90,"1",1
7,"Walking",95,"1",1
7,"Walking",100,"1",1
8,"Walking",0,"1",2
8,"Walking",5,"1",1
8,"Walking",10,"1",1
8,"Walking",15,"1",1
8,"Walking",20,"1",1
8,"Walking",25,"1",1
8,"Walking",30,"1",1
8,"Walking",35,"1",1
8,"Walking",40,"1",1
8,"Walking",45,"1",1
8,"Walking",50,"1",1
8,"Walking",55,"1",1
8,"Walking",60,"1",1
8,"Walking",65,"1",1
8,"Walking",70,"1",1
8,"Walking",75,"1",1
8,"Walking",80,"1",1
8,"Walking",85,"1",1
8,"Walking",90,"1",1
8,"Walking",95,"1",1
8,"Walking",100,"1",1
9,"Walking",0,"1",2
9,"Walking",5,"1",2
9,"Walking",10,"1",2
9,"Walking",15,"1",2
9,"Walking",20,"1",2
9,"Walking",25,"1",2
9,"Walking",30,"1",2
9,"Walking",35,"1",2
9,"Walking",40,"1",2
9,"Walking",45,"1",1
9,"Walking",50,"1",1
9,"Walking",55,"1",1
9,"Walking",60,"1",1
9,"Walking",65,"1",1
9,"Walking",70,"1",1
9,"Walking",75,"1",1
9,"Walking",80,"1",1
9,"Walking",85,"1",1
9,"Walking",90,"1",1
9,"Walking",95,"1",1
9,"Walking",100,"1",1
10,"Walking",0,"1",2
10,"Walking",5,"1",2
10,"Walking",10,"1",2
10,"Walking",15,"1",2
10,"Walking",20,"1",2
10,"Walking",25,"1",2
10,"Walking",30,"1",2
10,"Walking",35,"1",2
10,"Walking",40,"1",2
10,"Walking",45,"1",2
10,"Walking",50,"1",2
10,"Walking",55,"1",2
10,"Walking",60,"1",2
10,"Walking",65,"1",2
10,"Walking",70,"1",2
10,"Walking",75,"1",2
10,"Walking",80,"1",2
10,"Walking",85,"1",1
10,"Walking",90,"1",1
10,"Walking",95,"1",1
10,"Walking",100,"1",1
11,"Walking",0,"1",2
11,"Walking",5,"1",2
11,"Walking",10,"1",2
11,"Walking",15,"1",2
11,"Walking",20,"1",2
11,"Walking",25,"1",2
11,"Walking",30,"1",2
11,"Walking",35,"1",2
11,"Walking",40,"1",2
11,"Walking",45,"1",2
11,"Walking",50,"1",2
11,"Walking",55,"1",2
11,"Walking",60,"1",2
11,"Walking",65,"1",2
11,"Walking",70,"1",2
11,"Walking",75,"1",2
11,"Walking",80,"1",2
11,"Walking",85,"1",2
11,"Walking",90,"1",2
11,"Walking",95,"1",2
11,"Walking",100,"1",2
12,"Walking",0,"1",3
12,"Walking",5,"1",2
12,"Walking",10,"1",2
12,"Walking",15,"1",2
12,"Walking",20,"1",2
12,"Walking",25,"1",2
12,"Walking",30,"1",2
12,"Walking",35,"1",2
12,"Walking",40,"1",2
12,"Walking",45,"1",2
12,"Walking",50,"1",2
12,"Walking",55,"1",2
12,"Walking",60,"1",2
12,"Walking",65,"1",2
12,"Walking",70,"1",2
12,"Walking",75,"1",2
12,"Walking",80,"1",2
12,"Walking",85,"1",2
12,"Walking",90,"1",2
12,"Walking",95,"1",2
12,"Walking",100,"1",2
13,"Walking",0,"1",3
13,"Walking",5,"1",3
13,"Walking",10,"1",3
13,"Walking",15,"1",3
13,"Walking",20,"1",3
13,"Walking",25,"1",3
13,"Walking",30,"1",3
13,"Walking",35,"1",3
13,"Walking",40,"1",3
13,"Walking",45,"1",2
13,"Walking",50,"1",2
13,"Walking",55,"1",2
13,"Walking",60,"1",2
13,"Walking",65,"1",2
13,"Walking",70,"1",2
13,"Walking",75,"1",2
13,"Walking",80,"1",2
13,"Walking",85,"1",2
13,"Walking",90,"1",2
13,"Walking",95,"1",2
13,"Walking",100,"1",2
14,"Walking",0,"1",3
14,"Walking",5,"1",3
14,"Walking",10,"1",3
14,"Walking",15,"1",3
14,"Walking",20,"1",3
14,"Walking",25,"1",3
14,"Walking",30,"1",3
14,"Walking",35,"1",3
14,"Walking",40,"1",3
14,"Walking",45,"1",3
14,"Walking",50,"1",3
14,"Walking",55,"1",3
14,"Walking",60,"1",3
14,"Walking",65,"1",3
14,"Walking",70,"1",3
14,"Walking",75,"1",3
14,"Walking",80,"1",3
14,"Walking",85,"1",2
14,"Walking",90,"1",2
14,"Walking",95,"1",2
14,"Walking",100,"1",2
15,"Walking",0,"1",3
15,"Walking",5,"1",3
15,"Walking",10,"1",3
15,"Walking",15,"1",3
15,"Walking",20,"1",3
15,"Walking",25,"1",3
15,"Walking",30,"1",3
15,"Walking",35,"1",3
15,"Walking",40,"1",3
15,"Walking",45,"1",3
15,"Walking",50,"1",3
15,"Walking",55,"1",3
15,"Walking",60,"1",3
15,"Walking",65,"1",3
15,"Walking",70,"1",3
15,"Walking",75,"1",3
15,"Walking",80,"1",3
15,"Walking",85,"1",3
15,"Walking",90,"1",3
15,"Walking",95,"1",3
15,"Walking",100,"1",3
16,"Walking",0,"1",3
16,"Walking",5,"1",3
16,"Walking",10,"1",3
16,"Walking",15,"1",3
16,"Walking",20,"1",3
16,"Walking",25,"1",3
16,"Walking",30,"1",3
16,"Walking",35,"1",3
16,"Walking",40,"1",3
16,"Walking",45,"1",3
16,"Walking",50,"1",3
16,"Walking",55,"1",3
16,"Walking",60,"1",3
16,"Walking",65,"1",3
16,"Walking",70,"1",3
16,"Walking",75,"1",3
16,"Walking",80,"1",3
16,"Walking",85,"1",3
16,"Walking",90,"1",3
16,"Walking",95,"1",3
16,"Walking",100,"1",3
17,"Walking",0,"1",4
17,"Walking",5,"1",4
17,"Walking",10,"1",4
17,"Walking",15,"1",4
17,"Walking",20,"1",4
17,"Walking",25,"1",4
17,"Walking",30,"1",4
17,"Walking",35,"1",4
17,"Walking",40,"1",3
17,"Walking",45,"1",3
17,"Walking",50,"1",3
17,"Walking",55,"1",3
17,"Walking",60,"1",3
17,"Walking",65,"1",3
17,"Walking",70,"1",3
17,"Walking",75,"1",3
17,"Walking",80,"1",3
17,"Walking",85,"1",3
17,"Walking",90,"1",3
17,"Walking",95,"1",3
17,"Walking",100,"1",3
18,"Walking",0,"1",4
18,"Walking",5,"1",4
18,"Walking",10,"1",4
18,"Walking",15,"1",4
18,"Walking",20,"1",4
18,"Walking",25,"1",4
18,"Walking",30,"1",4
18,"Walking",35,"1",4
18,"Walking",40,"1",4
18,"Walking",45,"1",4
18,"Walking",50,"1",4
18,"Walking",55,"1",4
18,"Walking",60,"1",4
18,"Walking",65,"1",4
18,"Walking",70,"1",4
18,"Walking",75,"1",4
18,"Walking",80,"1",4
18,"Walking",85,"1",3
18,"Walking",90,"1",3
18,"Walking",95,"1",3
18,"Walking",100,"1",3
19,"Walking",0,"1",4
19,"Walking",5,"1",4
19,"Walking",10,"1",4
19,"Walking",15,"1",4
19,"Walking",20,"1",4
19,"Walking",25,"1",4
19,"Walking",30,"1",4
19,"Walking",35,"1",4
19,"Walking",40,"1",4
19,"Walking",45,"1",4
19,"Walking",50,"1",4
19,"Walking",55,"1",4
19,"Walking",60,"1",4
19,"Walking",65,"1",4
19,"Walking",70,"1",4
19,"Walking",75,"1",4
19,"Walking",80,"1",4
19,"Walking",85,"1",4
19,"Walking",90,"1",4
19,"Walking",95,"1",4
19,"Walking",100,"1",4
20,"Walking",0,"1",5
20,"Walking",5,"1",4
20,"Walking",10,"1",4
20,"Walking",15,"1",4
20,"Walking",20,"1",4
20,"Walking",25,"1",4
20,"Walking",30,"1",4
20,"Walking",35,"1",4
20,"Walking",40,"1",4
20,"Walking",45,"1",4
20,"Walking",50,"1",4
20,"Walking",55,"1",4
20,"Walking",60,"1",4
20,"Walking",65,"1",4
20,"Walking",70,"1",4
20,"Walking",75,"1",4
20,"Walking",80,"1",4
20,"Walking",85,"1",4
20,"Walking",90,"1",4
20,"Walking",95,"1",4
20,"Walking",100,"1",4
21,"Walking",0,"1",5
21,"Walking",5,"1",5
21,"Walking",10,"1",5
21,"Walking",15,"1",5
21,"Walking",20,"1",5
21,"Walking",25,"1",5
21,"Walking",30,"1",5
21,"Walking",35,"1",5
21,"Walking",40,"1",5
21,"Walking",45,"1",4
21,"Walking",50,"1",4
21,"Walking",55,"1",4
21,"Walking",60,"1",4
21,"Walking",65,"1",4
21,"Walking",70,"1",4
21,"Walking",75,"1",4
21,"Walking",80,"1",4
21,"Walking",85,"1",4
21,"Walking",90,"1",4
21,"Walking",95,"1",4
21,"Walking",100,"1",4
22,"Walking",0,"1",5
22,"Walking",5,"1",5
22,"Walking",10,"1",5
22,"Walking",15,"1",5
22,"Walking",20,"1",5
22,"Walking",25,"1",5
22,"Walking",30,"1",5
22,"Walking",35,"1",5
22,"Walking",40,"1",5
22,"Walking",45,"1",5
22,"Walking",50,"1",5
22,"Walking",55,"1",5
22,"Walking",60,"1",5
22,"Walking",65,"1",5
22,"Walking",70,"1",5
22,"Walking",75,"1",5
22,"Walking",80,"1",5
22,"Walking",85,"1",4
22,"Walking",90,"1",4
22,"Walking",95,"1",4
22,"Walking",100,"1",4
23,"Walking",0,"1",5
23,"Walking",5,"1",5
23,"Walking",10,"1",5
23,"Walking",15,"1",5
23,"Walking",20,"1",5
23,"Walking",25,"1",5
23,"Walking",30,"1",5
23,"Walking",35,"1",5
23,"Walking",40,"1",5
23,"Walking",45,"1",5
23,"Walking",50,"1",5
23,"Walking",55,"1",5
23,"Walking",60,"1",5
23,"Walking",65,"1",5
23,"Walking",70,"1",5
23,"Walking",75,"1",5
23,"Walking",80,"1",5
23,"Walking",85,"1",5
23,"Walking",90,"1",5
23,"Walking",95,"1",5
23,"Walking",100,"1",5
24,"Walking",0,"1",5
24,"Walking",5,"1",5
24,"Walking",10,"1",5
24,"Walking",15,"1",5
24,"Walking",20,"1",5
24,"Walking",25,"1",5
24,"Walking",30,"1",5
24,"Walking",35,"1",5
24,"Walking",40,"1",5
24,"Walking",45,"1",5
24,"Walking",50,"1",5
24,"Walking",55,"1",5
24,"Walking",60,"1",5
24,"Walking",65,"1",5
24,"Walking",70,"1",5
24,"Walking",75,"1",5
24,"Walking",80,"1",5
24,"Walking",85,"1",5
24,"Walking",90,"1",5
24,"Walking",95,"1",5
24,"Walking",100,"1",5
0,"Walking",0,"2",1
0,"Walking",5,"2",1
0,"Walking",10,"2",1
0,"Walking",15,"2",1
0,"Walking",20,"2",1
0,"Walking",25,"2",1
0,"Walking",30,"2",1
0,"Walking",35,"2",1
0,"Walking",40,"2",1
0,"Walking",45,"2",1
0,"Walking",50,"2",1
0,"Walking",55,"2",1
0,"Walking",60,"2",1
0,"Walking",65,"2",1
0,"Walking",70,"2",1
0,"Walking",75,"2",1
0,"Walking",80,"2",1
0,"Walking",85,"2",1
0,"Walking",90,"2",1
0,"Walking",95,"2",1
0,"Walking",100,"2",1
1,"Walking",0,"2",1
1,"Walking",5,"2",1
1,"Walking",10,"2",1
1,"Walking",15,"2",1
1,"Walking",20,"2",1
1,"Walking",25,"2",1
1,"Walking",30,"2",1
1,"Walking",35,"2",1
1,"Walking",40,"2",1
1,"Walking",45,"2",1
1,"Walking",50,"2",1
1,"Walking",55,"2",1
1,"Walking",60,"2",1
1,"Walking",65,"2",1
1,"Walking",70,"2",1
1,"Walking",75,"2",1
1,"Walking",80,"2",1
1,"Walking",85,"2",1
1,"Walking",90,"2",1
1,"Walking",95,"2",1
1,"Walking",100,"2",1
2,"Walking",0,"2",1
2,"Walking",5,"2",1
2,"Walking",10,"2",1
2,"Walking",15,"2",1
2,"Walking",20,"2",1
2,"Walking",25,"2",1
2,"Walking",30,"2",1
2,"Walking",35,"2",1
2,"Walking",40,"2",1
2,"Walking",45,"2",1
2,"Walking",50,"2",1
2,"Walking",55,"2",1
2,"Walking",60,"2",1
2,"Walking",65,"2",1
2,"Walking",70,"2",1
2,"Walking",75,"2",1
2,"Walking",80,"2",1
2,"Walking",85,"2",1
2,"Walking",90,"2",1
2,"Walking",95,"2",1
2,"Walking",100,"2",1
3,"Walking",0,"2",1
3,"Walking",5,"2",1
3,"Walking",10,"2",1
3,"Walking",15,"2",1
3,"Walking",20,"2",1
3,"Walking",25,"2",1
3,"Walking",30,"2",1
3,"Walking",35,"2",1
3,"Walking",40,"2",1
3,"Walking",45,"2",1
3,"Walking",50,"2",1
3,"Walking",55,"2",1
3,"Walking",60,"2",1
3,"Walking",65,"2",1
3,"Walking",70,"2",1
3,"Walking",75,"2",1
3,"Walking",80,"2",1
3,"Walking",85,"2",1
3,"Walking",90,"2",1
3,"Walking",95,"2",1
3,"Walking",100,"2",1
4,"Walking",0,"2",2
4,"Walking",5,"2",2
4,"Walking",10,"2",2
4,"Walking",15,"2",2
4,"Walking",20,"2",2
4,"Walking",25,"2",2
4,"Walking",30,"2",2
4,"Walking",35,"2",1
4,"Walking",40,"2",1
4,"Walking",45,"2",1
4,"Walking",50,"2",1
4,"Walking",55,"2",1
4,"Walking",60,"2",1
4,"Walking",65,"2",1
4,"Walking",70,"2",1
4,"Walking",75,"2",1
4,"Walking",80,"2",1
4,"Walking",85,"2",1
4,"Walking",90,"2",1
4,"Walking",95,"2",1
4,"Walking",100,"2",1
5,"Walking",0,"2",2
5,"Walking",5,"2",2
5,"Walking",10,"2",2
5,"Walking",15,"2",2
5,"Walking",20,"2",2
5,"Walking",25,"2",2
5,"Walking",30,"2",2
5,"Walking",35,"2",2
5,"Walking",40,"2",2
5,"Walking",45,"2",2
5,"Walking",50,"2",2
5,"Walking",55,"2",2
5,"Walking",60,"2",2
5,"Walking",65,"2",2
5,"Walking",70,"2",2
5,"Walking",75,"2",1
5,"Walking",80,"2",1
5,"Walking",85,"2",1
5,"Walking",90,"2",1
5,"Walking",95,"2",1
5,"Walking",100,"2",1
6,"Walking",0,"2",2
6,"Walking",5,"2",2
6,"Walking",10,"2",2
6,"Walking",15,"2",2
6,"Walking",20,"2",2
6,"Walking",25,"2",2
6,"Walking",30,"2",2
6,"Walking",35,"2",2
6,"Walking",40,"2",2
6,"Walking",45,"2",2
6,"Walking",50,"2",2
6,"Walking",55,"2",2
6,"Walking",60,"2",2
6,"Walking",65,"2",2
6,"Walking",70,"2",2
6,"Walking",75,"2",2
6,"Walking",80,"2",2
6,"Walking",85,"2",2
6,"Walking",90,"2",2
6,"Walking",95,"2",2
6,"Walking",100,"2",2
7,"Walking",0,"2",2
7,"Walking",5,"2",2
7,"Walking",10,"2",2
7,"Walking",15,"2",2
7,"Walking",20,"2",2
7,"Walking",25,"2",2
7,"Walking",30,"2",2
7,"Walking",35,"2",2
7,"Walking",40,"2",2
7,"Walking",45,"2",2
7,"Walking",50,"2",2
7,"Walking",55,"2",2
7,"Walking",60,"2",2
7,"Walking",65,"2",2
7,"Walking",70,"2",2
7,"Walking",75,"2",2
7,"Walking",80,"2",2
7,"Walking",85,"2",2
7,"Walking",90,"2",2
7,"Walking",95,"2",2
7,"Walking",100,"2",2
8,"Walking",0,"2",3
8,"Walking",5,"2",3
8,"Walking",10,"2",3
8,"Walking",15,"2",3
8,"Walking",20,"2",3
8,"Walking",25,"2",3
8,"Walking",30,"2",3
8,"Walking",35,"2",2
8,"Walking",40,"2",2
8,"Walking",45,"2",2
8,"Walking",50,"2",2
8,"Walking",55,"2",2
8,"Walking",60,"2",2
8,"Walking",65,"2",2
8,"Walking",70,"2",2
8,"Walking",75,"2",2
8,"Walking",80,"2",2
8,"Walking",85,"2",2
8,"Walking",90,"2",2
8,"Walking",95,"2",2
8,"Walking",100,"2",2
9,"Walking",0,"2",3
9,"Walking",5,"2",3
9,"Walking",10,"2",3
9,"Walking",15,"2",3
9,"Walking",20,"2",3
9,"Walking",25,"2",3
9,"Walking",30,"2",3
9,"Walking",35,"2",3
9,"Walking",40,"2",3
9,"Walking",45,"2",3
9,"Walking",50,"2",3
9,"Walking",55,"2",3
9,"Walking",60,"2",3
9,"Walking",65,"2",3
9,"Walking",70,"2",3
9,"Walking",75,"2",2
9,"Walking",80,"2",2
9,"Walking",85,"2",2
9,"Walking",90,"2",2
9,"Walking",95,"2",2
9,"Walking",100,"2",2
10,"Walking",0,"2",3
10,"Walking",5,"2",3
10,"Walking",10,"2",3
10,"Walking",15,"2",3
10,"Walking",20,"2",3
10,"Walking",25,"2",3
10,"Walking",30,"2",3
10,"Walking",35,"2",3
10,"Walking",40,"2",3
10,"Walking",45,"2",3
